duration,protocol,psize,flag,hlength,hopcount,lifetime,message type,dsn,msn,si,land,mode,neighbor,hflow,aflow,lflow,avghopcount,nfc,frate,label
0.007554,AODV,84,0,28,0,2000,Route Reply,0,1,85,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.024918,AODV,84,0,28,0,2000,Route Reply,0,5,97,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.018122,AODV,84,0,28,0,2000,Route Reply,0,2,85,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.014903,AODV,84,0,28,0,2000,Route Reply,0,6,73,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.002276,AODV,84,0,28,0,2000,Route Reply,0,4,90,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.931227,AODV,84,0,28,0,2000,Route Reply,1,0,87,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.004762,AODV,84,0,28,0,2000,Route Reply,1,3,86,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.008792,AODV,84,0,28,0,2000,Route Reply,0,1,86,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.022918,AODV,84,0,28,0,2000,Route Reply,0,5,98,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.013122,AODV,84,0,28,0,2000,Route Reply,0,2,86,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.021903,AODV,84,0,28,0,2000,Route Reply,0,6,74,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.001276,AODV,84,0,28,0,2000,Route Reply,0,4,91,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.928989,AODV,84,0,28,0,2000,Route Reply,1,3,87,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.000238,AODV,84,0,28,0,2000,Route Reply,1,0,88,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.004554,AODV,84,0,28,0,2000,Route Reply,0,1,87,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.026918,AODV,84,0,28,0,2000,Route Reply,0,5,99,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.021122,AODV,84,0,28,0,2000,Route Reply,0,2,87,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.013903,AODV,84,0,28,0,2000,Route Reply,0,6,75,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.007276,AODV,84,0,28,0,2000,Route Reply,0,4,92,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.921227,AODV,84,0,28,0,2000,Route Reply,1,0,89,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.008762,AODV,84,0,28,0,2000,Route Reply,1,3,88,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.007792,AODV,84,0,28,0,2000,Route Reply,0,1,88,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.023918,AODV,84,0,28,0,2000,Route Reply,0,5,100,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.014122,AODV,84,0,28,0,2000,Route Reply,0,2,88,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.021903,AODV,84,0,28,0,2000,Route Reply,0,6,76,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.001276,AODV,84,0,28,0,2000,Route Reply,0,4,93,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.923989,AODV,84,0,28,0,2000,Route Reply,1,3,89,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.003238,AODV,84,0,28,0,2000,Route Reply,1,0,90,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.009554,AODV,84,0,28,0,2000,Route Reply,0,1,89,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.019918,AODV,84,0,28,0,2000,Route Reply,0,5,101,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.018122,AODV,84,0,28,0,2000,Route Reply,0,2,89,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.022179,AODV,84,0,28,0,2000,Route Reply,0,4,94,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.000915,AODV,84,0,28,0,2000,Route Reply,0,6,77,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.926312,AODV,84,0,28,0,2000,Route Reply,1,0,91,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.00178,AODV,84,0,28,0,2000,Route Reply,1,3,90,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.009774,AODV,84,0,28,0,2000,Route Reply,0,1,90,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.017918,AODV,84,0,28,0,2000,Route Reply,0,5,102,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.026122,AODV,84,0,28,0,2000,Route Reply,0,2,90,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.010903,AODV,84,0,28,0,2000,Route Reply,0,6,78,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.004276,AODV,84,0,28,0,2000,Route Reply,0,4,95,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.929989,AODV,84,0,28,0,2000,Route Reply,1,3,91,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.000238,AODV,84,0,28,0,2000,Route Reply,1,0,92,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.007554,AODV,84,0,28,0,2000,Route Reply,0,1,91,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.028918,AODV,84,0,28,0,2000,Route Reply,0,5,103,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.019122,AODV,84,0,28,0,2000,Route Reply,0,2,91,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.008903,AODV,84,0,28,0,2000,Route Reply,0,6,79,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.012276,AODV,84,0,28,0,2000,Route Reply,0,4,96,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.917227,AODV,84,0,28,0,2000,Route Reply,1,0,93,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.00178,AODV,84,0,28,0,2000,Route Reply,1,3,92,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.012774,AODV,84,0,28,0,2000,Route Reply,0,1,92,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.027918,AODV,84,0,28,0,2000,Route Reply,0,5,104,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.017122,AODV,84,0,28,0,2000,Route Reply,0,2,92,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.011903,AODV,84,0,28,0,2000,Route Reply,0,6,80,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.008276,AODV,84,0,28,0,2000,Route Reply,0,4,97,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.923227,AODV,84,0,28,0,2000,Route Reply,1,0,94,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.00178,AODV,84,0,28,0,2000,Route Reply,1,3,93,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.008792,AODV,84,0,28,0,2000,Route Reply,0,1,93,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.0289,AODV,84,0,28,0,2000,Route Reply,0,5,105,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.010122,AODV,84,0,28,0,2000,Route Reply,0,2,93,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.024179,AODV,84,0,28,0,2000,Route Reply,0,4,98,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.003724,AODV,84,0,28,0,2000,Route Reply,0,6,81,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.922265,AODV,84,0,28,0,2000,Route Reply,1,3,94,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.000238,AODV,84,0,28,0,2000,Route Reply,1,0,95,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.016554,AODV,84,0,28,0,2000,Route Reply,0,1,94,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.017918,AODV,84,0,28,0,2000,Route Reply,0,5,106,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.015122,AODV,84,0,28,0,2000,Route Reply,0,2,94,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.020903,AODV,84,0,28,0,2000,Route Reply,0,6,82,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.001276,AODV,84,0,28,0,2000,Route Reply,0,4,99,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.926227,AODV,84,0,28,0,2000,Route Reply,1,0,96,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.004762,AODV,84,0,28,0,2000,Route Reply,1,3,95,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.008792,AODV,84,0,28,0,2000,Route Reply,0,1,95,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.022918,AODV,84,0,28,0,2000,Route Reply,0,5,107,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.020122,AODV,84,0,28,0,2000,Route Reply,0,2,95,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.017903,AODV,84,0,28,0,2000,Route Reply,0,6,83,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.006276,AODV,84,0,28,0,2000,Route Reply,0,4,100,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.920227,AODV,84,0,28,0,2000,Route Reply,1,0,97,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.006762,AODV,84,0,28,0,2000,Route Reply,1,3,96,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.006792,AODV,84,0,28,0,2000,Route Reply,0,1,96,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.018918,AODV,84,0,28,0,2000,Route Reply,0,5,108,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.025122,AODV,84,0,28,0,2000,Route Reply,0,2,96,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.018179,AODV,84,0,28,0,2000,Route Reply,0,4,101,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.000915,AODV,84,0,28,0,2000,Route Reply,0,6,84,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.919312,AODV,84,0,28,0,2000,Route Reply,1,0,98,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.015833,AODV,84,0,28,0,2000,Route Reply,1,3,97,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.004721,AODV,84,0,28,0,2000,Route Reply,0,1,97,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.018918,AODV,84,0,28,0,2000,Route Reply,0,5,109,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.015122,AODV,84,0,28,0,2000,Route Reply,0,2,97,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.021179,AODV,84,0,28,0,2000,Route Reply,0,4,102,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.002724,AODV,84,0,28,0,2000,Route Reply,0,6,85,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.927265,AODV,84,0,28,0,2000,Route Reply,1,3,98,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.004238,AODV,84,0,28,0,2000,Route Reply,1,0,99,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.010554,AODV,84,0,28,0,2000,Route Reply,0,1,98,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.025918,AODV,84,0,28,0,2000,Route Reply,0,5,110,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.010122,AODV,84,0,28,0,2000,Route Reply,0,2,98,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.018903,AODV,84,0,28,0,2000,Route Reply,0,6,86,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.009276,AODV,84,0,28,0,2000,Route Reply,0,4,103,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.918227,AODV,84,0,28,0,2000,Route Reply,1,0,100,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.002762,AODV,84,0,28,0,2000,Route Reply,1,3,99,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.012792,AODV,84,0,28,0,2000,Route Reply,0,1,99,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.018918,AODV,84,0,28,0,2000,Route Reply,0,5,111,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.018122,AODV,84,0,28,0,2000,Route Reply,0,2,99,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.024179,AODV,84,0,28,0,2000,Route Reply,0,4,104,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.000915,AODV,84,0,28,0,2000,Route Reply,0,6,87,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.923074,AODV,84,0,28,0,2000,Route Reply,1,3,100,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.00061,AODV,84,0,28,0,2000,Route Reply,1,0,101,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.010182,AODV,84,0,28,0,2000,Route Reply,0,1,100,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.024918,AODV,84,0,28,0,2000,Route Reply,0,5,112,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.015122,AODV,84,0,28,0,2000,Route Reply,0,2,100,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.019903,AODV,84,0,28,0,2000,Route Reply,0,6,88,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.002276,AODV,84,0,28,0,2000,Route Reply,0,4,105,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.924227,AODV,84,0,28,0,2000,Route Reply,1,0,102,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.010762,AODV,84,0,28,0,2000,Route Reply,1,3,101,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.003792,AODV,84,0,28,0,2000,Route Reply,0,1,101,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.023918,AODV,84,0,28,0,2000,Route Reply,0,5,113,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.018122,AODV,84,0,28,0,2000,Route Reply,0,2,101,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.017179,AODV,84,0,28,0,2000,Route Reply,0,4,106,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.002724,AODV,84,0,28,0,2000,Route Reply,0,6,89,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.924503,AODV,84,0,28,0,2000,Route Reply,1,0,103,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.006762,AODV,84,0,28,0,2000,Route Reply,1,3,102,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.003792,AODV,84,0,28,0,2000,Route Reply,0,1,102,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.027918,AODV,84,0,28,0,2000,Route Reply,0,5,114,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.016122,AODV,84,0,28,0,2000,Route Reply,0,2,102,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.018903,AODV,84,0,28,0,2000,Route Reply,0,6,90,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.009276,AODV,84,0,28,0,2000,Route Reply,0,4,107,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.921227,AODV,84,0,28,0,2000,Route Reply,1,0,104,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.007762,AODV,84,0,28,0,2000,Route Reply,1,3,103,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.005792,AODV,84,0,28,0,2000,Route Reply,0,1,103,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.026918,AODV,84,0,28,0,2000,Route Reply,0,5,115,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.008122,AODV,84,0,28,0,2000,Route Reply,0,2,103,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.023179,AODV,84,0,28,0,2000,Route Reply,0,4,108,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.003724,AODV,84,0,28,0,2000,Route Reply,0,6,91,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.927265,AODV,84,0,28,0,2000,Route Reply,1,3,104,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.001238,AODV,84,0,28,0,2000,Route Reply,1,0,105,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.012554,AODV,84,0,28,0,2000,Route Reply,0,1,104,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.016918,AODV,84,0,28,0,2000,Route Reply,0,5,116,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.024122,AODV,84,0,28,0,2000,Route Reply,0,2,104,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.014903,AODV,84,0,28,0,2000,Route Reply,0,6,92,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.004276,AODV,84,0,28,0,2000,Route Reply,0,4,109,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.917227,AODV,84,0,28,0,2000,Route Reply,1,0,106,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.003762,AODV,84,0,28,0,2000,Route Reply,1,3,105,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.017792,AODV,84,0,28,0,2000,Route Reply,0,1,105,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.024918,AODV,84,0,28,0,2000,Route Reply,0,5,117,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.012122,AODV,84,0,28,0,2000,Route Reply,0,2,105,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.017179,AODV,84,0,28,0,2000,Route Reply,0,4,110,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.002724,AODV,84,0,28,0,2000,Route Reply,0,6,93,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.924503,AODV,84,0,28,0,2000,Route Reply,1,0,107,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.006762,AODV,84,0,28,0,2000,Route Reply,1,3,106,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.006792,AODV,84,0,28,0,2000,Route Reply,0,1,106,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.019918,AODV,84,0,28,0,2000,Route Reply,0,5,118,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.023122,AODV,84,0,28,0,2000,Route Reply,0,2,106,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.015179,AODV,84,0,28,0,2000,Route Reply,0,4,111,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.007724,AODV,84,0,28,0,2000,Route Reply,0,6,94,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.923265,AODV,84,0,28,0,2000,Route Reply,1,3,107,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.00011,AODV,84,0,28,0,2000,Route Reply,1,0,108,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.015682,AODV,84,0,28,0,2000,Route Reply,0,1,107,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.023918,AODV,84,0,28,0,2000,Route Reply,0,5,119,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.012122,AODV,84,0,28,0,2000,Route Reply,0,2,107,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.017179,AODV,84,0,28,0,2000,Route Reply,0,4,112,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.001724,AODV,84,0,28,0,2000,Route Reply,0,6,95,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.925503,AODV,84,0,28,0,2000,Route Reply,1,0,109,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.010762,AODV,84,0,28,0,2000,Route Reply,1,3,108,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.004811,AODV,84,0,28,0,2000,Route Reply,0,1,108,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.022899,AODV,84,0,28,0,2000,Route Reply,0,5,120,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.013122,AODV,84,0,28,0,2000,Route Reply,0,2,108,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.019903,AODV,84,0,28,0,2000,Route Reply,0,6,96,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.011276,AODV,84,0,28,0,2000,Route Reply,0,4,113,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.923227,AODV,84,0,28,0,2000,Route Reply,1,0,110,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.004762,AODV,84,0,28,0,2000,Route Reply,1,3,109,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.009792,AODV,84,0,28,0,2000,Route Reply,0,1,109,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.016918,AODV,84,0,28,0,2000,Route Reply,0,5,121,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.022122,AODV,84,0,28,0,2000,Route Reply,0,2,109,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.016903,AODV,84,0,28,0,2000,Route Reply,0,6,97,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.002276,AODV,84,0,28,0,2000,Route Reply,0,4,114,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.923227,AODV,84,0,28,0,2000,Route Reply,1,0,111,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.005762,AODV,84,0,28,0,2000,Route Reply,1,3,110,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.008792,AODV,84,0,28,0,2000,Route Reply,0,1,110,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.023918,AODV,84,0,28,0,2000,Route Reply,0,5,122,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.011122,AODV,84,0,28,0,2000,Route Reply,0,2,110,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.023903,AODV,84,0,28,0,2000,Route Reply,0,6,98,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.002276,AODV,84,0,28,0,2000,Route Reply,0,4,115,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.920227,AODV,84,0,28,0,2000,Route Reply,1,0,112,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.006762,AODV,84,0,28,0,2000,Route Reply,1,3,111,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.005792,AODV,84,0,28,0,2000,Route Reply,0,1,111,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.029918,AODV,84,0,28,0,2000,Route Reply,0,5,123,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.019122,AODV,84,0,28,0,2000,Route Reply,0,2,111,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.012903,AODV,84,0,28,0,2000,Route Reply,0,6,99,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.009276,AODV,84,0,28,0,2000,Route Reply,0,4,116,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.926989,AODV,84,0,28,0,2000,Route Reply,1,3,112,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.00065,AODV,84,0,28,0,2000,Route Reply,1,0,113,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.002142,AODV,84,0,28,0,2000,Route Reply,0,1,112,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.023918,AODV,84,0,28,0,2000,Route Reply,0,5,124,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.023122,AODV,84,0,28,0,2000,Route Reply,0,2,112,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.015903,AODV,84,0,28,0,2000,Route Reply,0,6,100,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.006276,AODV,84,0,28,0,2000,Route Reply,0,4,117,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.923227,AODV,84,0,28,0,2000,Route Reply,1,0,114,0,0,6,114,124.3333333333,95,0.2527173913,741,100,attack
0.004762,AODV,84,0,28,0,2000,Route Reply,1,3,113,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.007811,AODV,84,0,28,0,2000,Route Reply,0,1,113,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.022899,AODV,84,0,28,0,2000,Route Reply,0,5,125,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.016122,AODV,84,0,28,0,2000,Route Reply,0,2,113,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.019179,AODV,84,0,28,0,2000,Route Reply,0,4,118,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0.003724,AODV,84,0,28,0,2000,Route Reply,0,6,101,0,0,6,114,124.3333333333,95,0.2527173913,741,100,normal
0,AODV,84,0,28,0,2000,Route Reply,0,0,0,0,0,5,115,130,102,0.2655279503,650,100,attack
0.014,AODV,84,0,28,0,2000,Route Reply,0,1,0,0,0,5,115,130,102,0.2655279503,650,100,normal
0.044,AODV,84,0,28,0,2000,Route Reply,0,2,0,0,0,5,115,130,102,0.2655279503,650,100,attack
0.028,AODV,84,0,28,0,2000,Route Reply,0,3,0,0,0,5,115,130,102,0.2655279503,650,100,normal
0.004136,AODV,84,0,28,0,2000,Route Reply,0,4,0,0,0,5,115,130,102,0.2655279503,650,100,normal
0.916864,AODV,84,0,28,0,2000,Route Reply,0,0,1,0,0,5,115,130,102,0.2655279503,650,100,attack
0.004,AODV,84,0,28,0,2000,Route Reply,0,5,1,0,0,5,115,130,102,0.2655279503,650,100,normal
0.008,AODV,84,0,28,0,2000,Route Reply,0,1,1,0,0,5,115,130,102,0.2655279503,650,100,normal
0.039,AODV,84,0,28,0,2000,Route Reply,0,2,1,0,0,5,115,130,102,0.2655279503,650,100,attack
0.033,AODV,84,0,28,0,2000,Route Reply,0,3,1,0,0,5,115,130,102,0.2655279503,650,100,normal
0.004136,AODV,84,0,28,0,2000,Route Reply,0,4,1,0,0,5,115,130,102,0.2655279503,650,100,normal
0.908864,AODV,84,0,28,0,2000,Route Reply,0,0,2,0,0,5,115,130,102,0.2655279503,650,100,attack
0.008,AODV,84,0,28,0,2000,Route Reply,0,1,2,0,0,5,115,130,102,0.2655279503,650,100,normal
0.007,AODV,84,0,28,0,2000,Route Reply,0,5,2,0,0,5,115,130,102,0.2655279503,650,100,normal
0.032,AODV,84,0,28,0,2000,Route Reply,0,2,2,0,0,5,115,130,102,0.2655279503,650,100,attack
0.036136,AODV,84,0,28,0,2000,Route Reply,0,4,2,0,0,5,115,130,102,0.2655279503,650,100,normal
0.913864,AODV,84,0,28,0,2000,Route Reply,0,0,3,0,0,5,115,130,102,0.2655279503,650,100,attack
0.009,AODV,84,0,28,0,2000,Route Reply,0,1,3,0,0,5,115,130,102,0.2655279503,650,100,normal
0.01,AODV,84,0,28,0,2000,Route Reply,0,5,3,0,0,5,115,130,102,0.2655279503,650,100,normal
0.035,AODV,84,0,28,0,2000,Route Reply,0,2,3,0,0,5,115,130,102,0.2655279503,650,100,attack
0.030136,AODV,84,0,28,0,2000,Route Reply,0,4,3,0,0,5,115,130,102,0.2655279503,650,100,normal
0.001864,AODV,84,0,28,0,2000,Route Reply,0,3,3,0,0,5,115,130,102,0.2655279503,650,100,normal
