7,9,AODV,84,P,0,0,0,3,100,0,2984,BENIGN
7,9,AODV,84,P,0,0,16384,1,100,0,3000,MALICIOUS
7,9,AODV,84,P,0,0,0,4,100,0,2984,BENIGN
7,9,AODV,84,P,0,0,0,4,0,0,2970,BENIGN
7,9,AODV,84,P,0,0,0,6,0,0,2963,BENIGN
7,9,AODV,84,P,0,0,0,4,0,0,2915,BENIGN
7,9,AODV,84,P,0,0,0,3,100,0,3000,BENIGN
7,9,AODV,84,P,0,0,0,5,0,0,2975,BENIGN
7,9,AODV,84,P,0,0,0,6,0,0,2975,BENIGN
7,9,AODV,84,P,0,0,0,3,0,0,2983,BENIGN
7,9,AODV,84,P,0,0,0,3,0,0,2976,BENIGN
7,9,AODV,84,P,0,1,0,0,0,0,2000,BENIGN
7,9,AODV,84,P,0,1,0,0,1,0,2000,MALICIOUS
7,9,AODV,84,P,0,1,0,0,1,0,2000,BENIGN
8,11,AODV,88,Q,1,1,10240,1,0,1,0,BENIGN
8,11,AODV,88,Q,1,1,10240,2,0,1,0,BENIGN
8,11,AODV,88,Q,1,1,10240,3,0,1,0,BENIGN
8,11,AODV,88,Q,1,1,10240,0,0,1,0,MALICIOUS
8,11,AODV,88,Q,1,1,10240,5,0,1,0,BENIGN
8,11,AODV,84,P,0,0,0,2,0,0,2975,BENIGN
8,11,AODV,84,P,0,0,0,4,0,0,2963,BENIGN
8,11,AODV,84,P,0,0,0,2,0,0,2953,BENIGN
8,11,AODV,84,P,0,0,0,2,0,0,2915,BENIGN
8,11,AODV,84,P,0,0,0,3,1,0,5359,BENIGN
8,11,AODV,84,P,0,0,0,5,1,0,5359,BENIGN
8,11,AODV,84,P,0,0,16384,1,100,0,3000,MALICIOUS
8,11,AODV,84,P,0,0,0,3,0,0,2953,BENIGN
8,11,AODV,84,P,0,0,0,4,0,0,2975,BENIGN
8,11,AODV,84,P,0,0,0,3,100,0,2990,BENIGN
8,11,AODV,84,P,0,0,0,4,100,0,2984,BENIGN
8,11,AODV,84,P,0,0,0,2,0,0,2970,BENIGN
8,11,AODV,84,P,0,0,0,3,0,0,2974,BENIGN
8,11,AODV,84,P,0,0,0,3,0,0,2970,BENIGN
8,11,AODV,84,P,0,0,0,4,0,0,2970,BENIGN
8,11,AODV,84,P,0,0,0,4,0,0,2974,BENIGN
8,11,AODV,84,P,0,0,0,3,0,0,2952,BENIGN
8,11,AODV,84,P,0,0,0,5,0,0,2963,BENIGN
8,11,AODV,84,P,0,0,0,3,0,0,2915,BENIGN
8,11,AODV,84,P,0,0,0,6,0,0,2963,BENIGN
8,11,AODV,84,P,0,0,0,4,0,0,2915,BENIGN
8,11,AODV,84,P,0,0,0,3,100,0,3000,BENIGN
8,11,AODV,84,P,0,0,0,2,100,0,3000,BENIGN
8,11,AODV,84,P,0,0,0,5,0,0,2975,BENIGN
8,11,AODV,84,P,0,0,0,6,0,0,2975,BENIGN
8,11,AODV,84,P,0,0,0,2,0,0,2983,BENIGN
8,11,AODV,84,P,0,0,0,3,0,0,2983,BENIGN
8,11,AODV,84,P,0,0,0,2,0,0,2997,BENIGN
8,11,AODV,84,P,0,0,0,2,0,0,2976,BENIGN
8,11,AODV,84,P,0,0,0,3,0,0,2976,BENIGN
8,11,AODV,84,P,0,1,0,0,1,0,2000,MALICIOUS
8,11,AODV,84,P,0,1,0,0,0,0,2000,BENIGN
9,15,AODV,88,Q,1,1,10240,1,0,1,0,BENIGN
9,15,AODV,88,Q,1,1,10240,0,0,1,0,MALICIOUS
9,15,AODV,88,Q,1,1,10240,2,0,1,0,BENIGN
9,15,AODV,88,Q,1,1,10240,3,0,1,0,BENIGN
9,15,AODV,84,P,0,0,16384,1,100,0,3000,MALICIOUS
9,15,AODV,84,P,0,0,0,4,0,0,2963,BENIGN
9,15,AODV,84,P,0,0,0,3,1,0,5359,BENIGN
9,15,AODV,84,P,0,0,0,3,0,0,2953,BENIGN
9,15,AODV,84,P,0,0,0,4,0,0,2975,BENIGN
9,15,AODV,84,P,0,0,0,3,100,0,2990,BENIGN
9,15,AODV,84,P,0,1,0,0,1,0,2000,MALICIOUS
9,15,AODV,84,P,0,1,0,0,0,0,2000,BENIGN
9,15,AODV,84,P,0,0,0,3,100,0,2984,BENIGN
9,15,AODV,84,P,0,0,0,4,100,0,2984,BENIGN
9,15,AODV,84,P,0,0,0,3,0,0,2974,BENIGN
9,15,AODV,84,P,0,0,0,3,0,0,2970,BENIGN
9,15,AODV,84,P,0,0,0,4,0,0,2970,BENIGN
9,15,AODV,84,P,0,0,0,4,0,0,2974,BENIGN
9,15,AODV,84,P,0,0,0,3,0,0,2952,BENIGN
9,15,AODV,76,E,0,0,0,1,0,0,0,BENIGN
9,15,AODV,84,P,0,0,0,5,0,0,2963,BENIGN
9,15,AODV,84,P,0,0,0,3,0,0,2915,BENIGN
9,15,AODV,84,P,0,0,0,2,100,0,3000,BENIGN
9,15,AODV,84,P,0,0,0,6,0,0,2963,BENIGN
9,15,AODV,84,P,0,0,0,4,0,0,2915,BENIGN
9,15,AODV,84,P,0,0,0,3,100,0,3000,BENIGN
9,15,AODV,84,P,0,0,0,5,0,0,2975,BENIGN
9,15,AODV,84,P,0,0,0,6,0,0,2975,BENIGN
9,15,AODV,84,P,0,0,0,3,0,0,2983,BENIGN
9,15,AODV,84,P,0,0,0,2,0,0,2983,BENIGN
9,15,AODV,84,P,0,0,0,2,0,0,2976,BENIGN
9,15,AODV,84,P,0,0,0,3,0,0,2976,BENIGN
10,12,AODV,88,Q,1,1,0,0,0,1,0,BENIGN
10,12,AODV,88,Q,1,1,10240,1,0,1,0,BENIGN
10,12,AODV,88,Q,1,1,10240,0,0,1,0,MALICIOUS
10,12,AODV,88,Q,1,1,10240,2,0,1,0,BENIGN
10,12,AODV,88,Q,1,1,10240,3,0,1,0,BENIGN
10,12,AODV,84,P,0,0,0,3,1,0,5359,BENIGN
10,12,AODV,84,P,0,0,0,2,100,0,2987,BENIGN
10,12,AODV,84,P,0,0,0,2,100,0,3000,BENIGN
10,12,AODV,84,P,0,0,0,2,100,0,2990,BENIGN
10,12,AODV,84,P,0,0,0,3,0,0,2953,BENIGN
10,12,AODV,84,P,0,0,0,3,100,0,2990,BENIGN
10,12,AODV,84,P,0,0,0,3,100,0,3000,BENIGN
10,12,AODV,84,P,0,1,0,0,1,0,2000,BENIGN
10,12,AODV,84,P,0,0,0,2,100,0,2984,BENIGN
10,12,AODV,84,P,0,1,0,0,1,0,2000,MALICIOUS
10,12,AODV,84,P,0,0,0,3,100,0,2984,BENIGN
10,12,AODV,84,P,0,0,16384,1,100,0,3000,MALICIOUS
10,12,AODV,84,P,0,1,0,0,0,0,2000,BENIGN
10,12,AODV,84,P,0,0,0,4,100,0,2984,BENIGN
10,12,AODV,84,P,0,0,0,4,0,0,2970,BENIGN
10,12,AODV,84,P,0,0,0,4,0,0,2974,BENIGN
10,12,AODV,84,P,0,0,0,5,0,0,2963,BENIGN
10,12,AODV,84,P,0,0,0,3,0,0,2915,BENIGN
10,12,AODV,84,P,0,0,0,6,0,0,2963,BENIGN
10,12,AODV,84,P,0,0,0,4,0,0,2915,BENIGN
10,12,AODV,84,P,0,0,0,5,0,0,2975,BENIGN
10,12,AODV,84,P,0,0,0,6,0,0,2975,BENIGN
10,12,AODV,84,P,0,0,0,3,0,0,2976,BENIGN
11,13,AODV,88,Q,1,1,10240,1,0,1,0,BENIGN
11,13,AODV,88,Q,1,1,10240,0,0,1,0,MALICIOUS
11,13,AODV,88,Q,1,1,10240,2,0,1,0,BENIGN
11,13,AODV,88,Q,1,1,10240,3,0,1,0,BENIGN
11,13,AODV,84,P,0,0,16384,1,100,0,3000,MALICIOUS
